pl_name,pl_letter,discoverymethod,disc_year,disc_facility
TOI-2196 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-220 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-220 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-2202 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-2202 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-2202 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-2202 c,c,Transit Timing Variations,2021,Multiple Observatories
TOI-2207 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2207 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2211.01,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2211.01,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2236 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2236 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2257 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-2257 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-2260 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2260 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2266 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2266 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2274 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2274 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2285 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-2285 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-2295 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2295 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2295 c,c,Radial Velocity,2024,Haute-Provence Observatory
TOI-2328 b,b,Transit,2025,Transiting Exoplanet Survey Satellite (TESS)
TOI-2328 b,b,Transit,2025,Transiting Exoplanet Survey Satellite (TESS)
TOI-2337 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2337 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2338 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2338 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2364 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2364 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2368 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2368 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-237 b,b,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
TOI-237 b,b,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
TOI-237 b,b,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
TOI-2373 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2373 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2374 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2374 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2379 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2379 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-238 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-238 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-238 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-238 c,c,Radial Velocity,2024,Multiple Observatories
TOI-2384 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2384 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2406 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-2406 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-2406 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-2411 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2411 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2416 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2416 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2420 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2420 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2421 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2421 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2427 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2427 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-244 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-244 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-244 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2443 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2443 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2443 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2445 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2445 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2447 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2447 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2458 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2458 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2458 c,c,Radial Velocity,2024,La Silla Observatory
TOI-2459 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2459 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2485 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2485 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2497 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2497 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2498 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2498 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-251 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-251 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-251 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-2524 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2524 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2525 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2525 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2525 c,c,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2525 c,c,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2529 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2529 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2537 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2537 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2537 c,c,Radial Velocity,2024,Multiple Observatories
TOI-2545 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2545 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2567 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2567 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-257 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-257 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-257 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-2570 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2570 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2580 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2580 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2583 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2583 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2587 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2587 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2589 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2589 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-260 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-260 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-260 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-261.01,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-261.01,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-262 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-262 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2641 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2641 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2669 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2669 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-269 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-269 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-269 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 b,b,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 b,b,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 b,b,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 b,b,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 c,c,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 c,c,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 c,c,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 c,c,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 d,d,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 d,d,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 d,d,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 d,d,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270 d,d,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-2714 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2714 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2768 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2768 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-277 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-277 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-2796 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2796 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2803 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2803 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2818 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2818 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2842 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2842 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-286 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-286 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-286 c,c,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-286 c,c,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2977 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2977 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-2981 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-2981 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3023 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3023 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3071 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3071 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3082 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3082 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3235 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3235 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3261 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3261 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-329 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-329 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-332 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-332 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3321 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3321 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3331 A b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3331 A b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3353.01,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3353.01,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3362 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-3362 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-3364 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3364 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3540 A b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3540 A b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3568 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3568 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3629 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3629 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3629 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3688 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3688 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3693 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3693 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3714 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3714 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3714 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3757 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3757 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3785 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3785 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3807 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3807 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3819 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3819 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3837 b,b,Transit,2025,Transiting Exoplanet Survey Satellite (TESS)
TOI-3837 b,b,Transit,2025,Transiting Exoplanet Survey Satellite (TESS)
TOI-3884 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3884 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3884 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-3894 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3894 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3894 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3894 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3912 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3912 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3919 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3919 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-3976 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3976 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3984 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-3984 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4010 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4010 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4010 c,c,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4010 c,c,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4010 d,d,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4010 d,d,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4010 e,e,Radial Velocity,2023,Roque de los Muchachos Observatory
TOI-406 c,c,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-406 c,c,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-406.01,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-406.01,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-406.01,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-4087 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4087 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-411 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-411 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-411 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-411 c,c,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-411 c,c,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-411 c,c,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-4127 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4127 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4137 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-4137 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-4145 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4145 A b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4153 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-4153 b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-4184 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4184 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4201 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4201 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4201 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4201 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-421 b,b,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
TOI-421 b,b,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
TOI-421 b,b,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
TOI-421 c,c,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
TOI-421 c,c,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
TOI-421 c,c,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
TOI-421 c,c,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
TOI-4308 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4308 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-431 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-431 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-431 b,b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-431 c,c,Radial Velocity,2021,La Silla Observatory
TOI-431 d,d,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-431 d,d,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-431 d,d,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
TOI-4329 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-4329 b,b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
TOI-4336 A b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-4336 A b,b,Transit,2024,Transiting Exoplanet Survey Satellite (TESS)
TOI-4342 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4342 b,b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
TOI-4342 c,c,Transit,2023,Transiting Exoplanet Survey Satellite (TESS)
